dateTime,country,city,region,screenRed,surveyType,purposeProductInfo,purposeBuyFromSite,purposeComparePricing,purposeInfoAndResources,purposeInfoOnOrder,purposeOther,taskFindWhatLookingFor,concernShippingCost,concernDeliverySpeed,concernWarranties,concernEaseToReturnProduct,concernProductSafety,concernRightForMyChild,concernProductQuality,concernProductEffectiveness,concernOther,concernNone,intentWasPlanningToBuy,profile,whenSiteUsed,purchasedBefore,purchasedWhen,productKnewWhatWanted,productSiteHasWhatWanted,purchaseExpectInNextMonth,siteFirstHeardAbout,age,gender,behavNumVisits,behavReferral,behavPageviews,behavHomePage,behavDetailProdA,behavDetailProdB,behavDetailProdC,behavAnySolution,behavAnySale,behavCart,behavConversion
9/7/2014 22:18,United States,Littleton,CO,1920x1080,At Arrival and Exit,Products,Buy from this site,,,,,None of it,,,,,,,,,,,Partially (I was considering it),Other,In the past year,No,,Somewhat,,2,,,,1,Referred,4 to 6,1,1,0,0,0,0,0,0
9/7/2014 22:49,United States,Massena,NY,1366x768,At Arrival and Exit,Products,,,,,,None of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,,,,,1,Direct,7 to 9,1,1,1,0,0,1,0,0
9/7/2014 23:24,United States,East Wenatchee,WA,1600x900,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,2,Unbranded Search,2 to 3,0,0,0,0,1,0,0,0
9/7/2014 23:45,United States,Marlton,NJ,768x1024,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,Partially (I was considering it),Parent,More than a year ago,"Yes, once",More than a year ago,Somewhat,,4,,,,1,Direct,10+,0,0,0,0,0,1,1,1
9/8/2014 6:13,United States,Seattle,WA,768x1024,At Exit,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,Not sure,3,,,,2,Unbranded Search,10+,0,1,0,1,1,1,1,0
9/8/2014 8:01,United States,Louisville,KY,1280x800,At Arrival Only,,,Compare pricing,,,,,,,,,,,,,,,,Other,Never. This is my first visit,,,,,,,,,1,Referred,7 to 9,1,0,0,0,0,0,0,0
9/8/2014 8:28,United States,,,768x1024,At Arrival Only,Products,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past month,No,,Yes,,3,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/8/2014 8:30,United States,Columbia,MO,1024x768,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Person with [condition A],In the past year,"Yes, once",In the past year,No,"Yes, several of them",2,,,,1,Direct,1,0,0,0,0,0,0,0,0
9/8/2014 9:44,United States,Dayton,OH,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Unbranded Search,1,0,1,0,0,0,0,0,0
9/8/2014 10:02,United States,Cockeysville,MD,1138x640,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Teacher,In the past month,"Yes, once",In the past year,Somewhat,,4,,,,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
9/8/2014 10:45,United States,Houston,TX,1280x1024,At Exit,Products,Buy from this site,,Resources,,,Most or all of it,,,,Ease of returning (if I am not satisfied with product),,,,Product effectiveness/will it work,,,No,Teacher,Never. This is my first visit,,,Somewhat,"Yes, several of them",4,"Just now, from the website or survey",45-54,Female,1,Unbranded Search,10+,0,0,0,0,0,0,0,0
9/8/2014 11:02,United States,Aurora,IL,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,In the past year,"Yes, more than once",In the past year,Yes,,4,,,,3,Branded Search,10+,1,0,1,0,0,0,1,0
9/8/2014 11:20,United States,Danville,VA,1280x1024,At Arrival Only,,,Compare pricing,,,,,,,,,,,,,,,,Other,Never. This is my first visit,,,Yes,,3,,,,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/8/2014 11:38,United States,Cleveland,TN,1024x768,At Exit,Products,,,,,,None of it,,,,,,,,,,,,Person with [condition A],,,,,,,,,,1,Direct,4 to 6,1,1,1,0,0,0,0,0
9/8/2014 12:12,United States,Marietta,GA,1024x768,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,3,,,,2,Unbranded Search,2 to 3,0,0,1,0,0,0,0,0
9/8/2014 13:10,United States,Tea,SD,1280x800,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Other,In the past year,No,,Somewhat,,3,,,,1,Direct,4 to 6,1,1,0,0,0,0,0,0
9/8/2014 13:45,United States,Hillsborough,NC,1280x800,At Exit,Products,,Compare pricing,,,Other,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,"Yes, one of them",3,,,,2,Direct,4 to 6,1,0,0,0,0,0,0,0
9/8/2014 13:47,United States,Naples,FL,1280x800,At Arrival and Exit,Products,,,Resources,,,None of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,"Just now, from the website or survey",,,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
9/8/2014 14:42,United States,Washington,DC,1280x1024,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Teacher,Never. This is my first visit,,,Yes,,4,In the past week,45-54,Male,1,Unbranded Search,7 to 9,1,0,0,0,0,1,1,1
9/8/2014 14:45,United States,Milton,MA,1280x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,In the past week,"Yes, more than once",More than a year ago,Somewhat,"Yes, several of them",1,More than 1 year ago,,,1,Direct,10+,1,0,1,1,0,0,0,0
9/8/2014 14:49,United States,Davis,CA,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,3,,,,3,Direct,10+,1,1,1,1,0,0,1,1
9/8/2014 15:05,United States,Bay City,TX,1920x1200,At Arrival and Exit,Products,,,Resources,,,Some of it,,,,,,,,,,None / no uncertainties,,Teacher,Never. This is my first visit,,,No,,3,In the past week,25-34,Female,1,Referred,4 to 6,1,0,0,0,0,0,0,0
9/8/2014 15:46,United States,Howell,NJ,1376x774,At Arrival Only,Products,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past year,"Yes, more than once",In the past year,Somewhat,,3,,,,1,Direct,10+,1,1,1,0,0,0,0,0
9/8/2014 15:57,United States,Richmond,ME,1280x960,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Referred,7 to 9,1,0,1,0,0,0,0,0
9/8/2014 16:07,United States,San Leandro,CA,1024x768,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,Partially (I was considering it),Teacher,Never. This is my first visit,,,Yes,,3,,,,1,Unbranded Search,2 to 3,0,0,1,0,0,0,0,0
9/8/2014 16:14,Canada,Lacombe,AB,1280x800,At Arrival Only,Products,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Parent,,,,Somewhat,,3,,,,1,Unbranded Search,10+,0,1,0,1,0,0,0,0
9/8/2014 17:04,United States,Tulsa,OK,768x1024,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Health Professional,In the past month,"Yes, once",In the past month,,,,,,,1,Direct,4 to 6,0,1,0,0,0,0,0,0
9/8/2014 17:29,United States,Ankeny,IA,2560x1600,At Exit,Products,Buy from this site,,Resources,,,Some of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past month,No,,Yes,Not sure,3,,,,2,Direct,10+,0,1,1,0,0,0,0,0
9/8/2014 17:35,United States,Longview,TX,1600x900,At Exit,,,,Resources,,,Most or all of it,,,,,,,,,,,,Other,Never. This is my first visit,,,,,3,"Just now, from the website or survey",Less than 18,Female,1,Social,1,0,0,0,0,0,0,0,0
9/8/2014 17:43,United States,New Market,MD,1600x900,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,In the past year,"Yes, more than once",In the past year,Somewhat,,5,,,,1,Unbranded Search,10+,1,1,1,1,0,1,0,0
9/8/2014 18:12,Netherlands,Leiden,11,962x601,At Arrival and Exit,Products,,,Resources,,,Some of it,Shipping costs,,,,,Whether this is right for my child,,,,,,Relative,Never. This is my first visit,,,Somewhat,,3,"Just now, from the website or survey",18-24,Prefer not to answer,2,Unbranded Search,1,1,0,0,0,0,0,0,0
9/8/2014 18:22,United States,Bay City,MI,1366x768,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,3,,,,1,Unbranded Search,2 to 3,0,1,0,0,0,0,0,0
9/8/2014 18:40,United States,Carmichael,CA,1280x800,At Exit,Products,,Compare pricing,,,,Most or all of it,Shipping costs,Fast delivery,Warranties/product guarantees,Ease of returning (if I am not satisfied with product),,,Product durability/quality,,,,,Health Professional,In the past year,"Yes, more than once",In the past year,Yes,"Yes, several of them",4,More than 1 year ago,55-64,Female,1,Direct,10+,1,1,1,0,0,0,0,0
9/8/2014 20:40,Canada,Charlottetown,PE,1366x768,At Exit,Products,,,,,,None of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Somewhat,Not sure,3,"Just now, from the website or survey",45-54,Female,1,Social,2 to 3,0,0,1,0,0,0,0,0
9/8/2014 21:07,United States,Flemington,NJ,1280x800,At Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,No,Health Professional,In the past year,"Yes, more than once",In the past year,Yes,,,More than 1 year ago,35-44,Female,1,Unbranded Search,10+,1,1,0,0,1,0,0,0
9/8/2014 21:22,United States,,CA,1920x1080,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,,,,4,Direct,10+,1,0,0,0,0,0,0,0
9/8/2014 21:43,United States,Sulphur Springs,TX,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,4,,,,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/8/2014 22:40,United States,Roscoe,IL,1366x768,At Exit,,,Compare pricing,,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,No,3,,,,1,Direct,4 to 6,1,1,0,0,0,0,0,0
9/8/2014 22:45,United States,Saint Louis,MO,1440x900,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,Not sure,2,,,,1,Unbranded Search,10+,0,1,1,0,0,0,0,0
9/8/2014 23:23,United States,Houston,TX,1366x768,At Arrival Only,,,Compare pricing,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,4,,,,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
9/8/2014 23:27,United States,Chicago,IL,1280x800,At Arrival and Exit,Products,Buy from this site,,,,,Most or all of it,,,,,,,,,,,No,Parent,Never. This is my first visit,,,Somewhat,,4,In the past hour,,,1,Referred,10+,1,1,1,1,0,0,0,0
9/8/2014 23:32,United States,Cromwell,CT,768x1024,At Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Health Professional,Never. This is my first visit,,,Yes,"Yes, one of them",4,In the past week,55-64,Female,2,Direct,4 to 6,0,0,0,1,0,0,0,0
9/8/2014 23:59,United States,Grand Rapids,MI,1024x614,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Friend/family friend,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,1,0,1,0,0,0,0,0,0
9/9/2014 1:20,United Arab Emirates,Al Ain,1,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Other,Never. This is my first visit,,,Somewhat,,4,,,,2,Referred,10+,1,0,0,1,0,0,0,0
9/9/2014 2:22,United States,Spokane,WA,1440x900,At Arrival Only,Products,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, once",In the past year,Somewhat,,3,,,,3,Unbranded Search,10+,1,0,1,0,0,0,0,0
9/9/2014 5:59,United States,South China,ME,1440x900,At Arrival and Exit,Products,,Compare pricing,,,,Most or all of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Somewhat,,3,"Just now, from the website or survey",35-44,Female,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/9/2014 6:50,United Arab Emirates,Al Ain,1,1024x768,At Exit,,Buy from this site,,,,,None of it,Shipping costs,,,,,,,,,,Yes,Health Professional,In the past week,No,,Yes,"Yes, one of them",5,In the past week,Less than 18,Female,2,Direct,2 to 3,1,0,0,0,0,0,1,0
9/9/2014 9:57,United States,Youngstown,OH,768x1024,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,No,Health Professional,In the past year,"Yes, once",In the past year,,,,,,,2,Unbranded Search,2 to 3,1,0,0,0,0,0,0,0
9/9/2014 10:18,Canada,Toronto,ON,1440x900,At Exit,Products,,,,,,Most or all of it,Shipping costs,,,,,,Product durability/quality,Product effectiveness/will it work,,,,Health Professional,Never. This is my first visit,,,Yes,Not sure,2,In the past hour,25-34,Female,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/9/2014 10:34,United States,Franklin,TN,1440x900,At Arrival and Exit,,,,Resources,,,Most or all of it,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past year,,,3,,,,3,Referred,4 to 6,1,1,0,0,0,0,0,0
9/9/2014 11:14,United States,Rutland,VT,1051x591,At Arrival and Exit,Products,,,,,,Some of it,,,,,,Whether this is right for my child,Product durability/quality,Product effectiveness/will it work,,,,Health Professional,Never. This is my first visit,,,Somewhat,,3,In the past week,35-44,Female,1,Unbranded Search,7 to 9,1,1,0,0,0,1,0,0
9/9/2014 11:14,United States,Little Rock,AR,1024x768,At Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Teacher,Never. This is my first visit,,,Yes,"Yes, several of them",3,"Just now, from the website or survey",35-44,Female,1,Unbranded Search,10+,1,1,1,1,0,0,1,1
9/9/2014 11:16,United States,Grand Forks,ND,1600x900,At Exit,Products,,,,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,Not sure,3,"Just now, from the website or survey",45-54,Female,1,Unbranded Search,10+,1,0,1,0,0,0,0,0
9/9/2014 11:30,United States,Royalton,MN,1366x768,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Other,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,4 to 6,0,0,0,0,0,0,0,0
9/9/2014 11:39,United States,Pittsburgh,PA,1366x768,At Arrival Only,Products,Buy from this site,,Resources,,,,,,,,,,,,,,No,Parent,Never. This is my first visit,,,No,,3,In the past hour,35-44,Female,1,Unbranded Search,4 to 6,1,0,0,0,0,1,0,0
9/9/2014 12:43,United States,Wayne,PA,1024x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,In the past year,"Yes, more than once",In the past year,Somewhat,,3,,,,1,Direct,10+,1,0,1,0,0,0,0,0
9/9/2014 12:51,United States,Algonquin,IL,1366x768,At Exit,Products,Buy from this site,Compare pricing,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,More than a year ago,No,,Yes,"Yes, several of them",4,,,,2,Direct,2 to 3,1,0,0,0,0,0,0,0
9/9/2014 12:57,United States,Philadelphia,PA,1280x800,At Arrival Only,,,Compare pricing,,,,,,,,,,,,,,,,Parent,In the past year,No,,Yes,,3,,,,3,Unbranded Search,10+,0,0,0,0,0,0,0,0
9/9/2014 12:58,United States,Chicago,IL,1280x800,At Exit,Products,Buy from this site,,,,,Some of it,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Yes,"Yes, one of them",5,,,,1,Unbranded Search,10+,1,1,0,0,0,0,0,0
9/9/2014 13:21,United States,Schaumburg,IL,1920x1080,At Exit,Products,,,,,,Most or all of it,,,,,,Whether this is right for my child,,,,,,Parent,Never. This is my first visit,,,Yes,"Yes, one of them",4,In the past hour,25-34,Male,3,Unbranded Search,10+,1,1,1,0,0,0,0,0
9/9/2014 13:46,United States,Buffalo,NY,1920x1080,At Arrival Only,,,Compare pricing,,,,,,,,,,,,,,,,Health Professional,In the past year,"Yes, once",In the past year,Yes,,3,,,,3,Direct,4 to 6,1,1,1,0,0,0,0,0
9/9/2014 14:20,United States,Dearborn,MI,1440x900,At Arrival Only,,,Compare pricing,,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Somewhat,,,,,,1,Unbranded Search,1,0,1,0,0,0,0,0,0
9/9/2014 14:21,United States,Kenosha,WI,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Yes,,3,,,,2,Self Referred,1,0,0,0,0,0,0,0,0
9/9/2014 14:23,United States,Mooresville,NC,1024x768,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Parent,Never. This is my first visit,,,Somewhat,,3,In the past hour,35-44,Female,2,Unbranded Search,7 to 9,0,0,1,0,0,0,0,0
9/9/2014 14:30,United States,Tacoma,WA,1440x900,At Arrival and Exit,,,Compare pricing,Resources,,,Some of it,,,,,,,,,,,,Health Professional,,,,Somewhat,,4,,,,1,Branded Search,10+,1,0,1,0,1,0,0,0
9/9/2014 14:47,United States,Bemidji,MN,1024x768,At Exit,Products,,,,,,Some of it,,,,,,,,,,,,Health Professional,In the past year,No,,Somewhat,"Yes, several of them",3,,,,1,Direct,1,0,0,0,0,0,0,0,0
9/9/2014 15:20,United States,Virginia,MN,1680x1050,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Teacher,In the past year,"Yes, more than once",In the past year,Yes,,4,More than 1 year ago,25-34,Female,1,Unbranded Search,2 to 3,1,0,0,0,0,0,0,0
9/9/2014 15:43,Canada,Calgary,AB,1366x768,At Arrival Only,Products,,Compare pricing,Resources,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,10+,1,0,0,0,0,1,0,0
9/9/2014 15:55,United States,Warsaw,IN,1024x768,At Exit,,,,,,Other,Most or all of it,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past year,,,5,More than 1 year ago,35-44,Female,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/9/2014 15:57,United States,Grand Junction,CO,1440x900,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Teacher,Never. This is my first visit,,,Somewhat,"Yes, several of them",3,"Just now, from the website or survey",45-54,Female,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
9/9/2014 16:09,United States,Decatur,GA,1024x768,At Exit,,,,Resources,,,None of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,,,2,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/9/2014 16:30,United States,Hillsborough,NJ,1366x768,At Exit,,,,Resources,,,Some of it,,,,,,,,,,,,Relative,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,7 to 9,1,0,1,0,1,0,0,0
9/9/2014 16:39,United States,Woonsocket,RI,960x600,At Arrival Only,Products,Buy from this site,,Resources,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Yes,,4,,,,6,Direct,1,1,0,0,0,0,0,0,0
9/9/2014 16:59,United States,Wilmington,DE,768x1024,At Arrival Only,Products,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past year,No,,Somewhat,,3,,,,4,Unbranded Search,10+,1,1,0,1,0,1,0,0
9/9/2014 18:10,United States,Piqua,OH,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Somewhat,,3,,,,3,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/9/2014 18:23,United States,Phoenix,AZ,1440x900,At Arrival Only,Products,Buy from this site,,,,,,,,,,,,,,,,No,Health Professional,In the past year,"Yes, more than once",In the past year,Yes,,3,,,,1,Unbranded Search,7 to 9,1,1,1,0,0,0,0,0
9/9/2014 18:27,Saudi Arabia,Dhahran,6,1280x800,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Relative,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,4 to 6,0,0,0,0,1,0,0,0
9/9/2014 18:33,United States,Highland Lakes,NJ,1280x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,"Yes, one of them",3,,,,1,Referred,1,0,0,0,0,0,0,0,0
9/9/2014 18:50,United States,,,1280x800,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,Partially (I was considering it),Health Professional,Never. This is my first visit,,,No,,3,,,,2,Referred,1,1,0,0,0,0,0,0,0
9/9/2014 18:51,United States,New Egypt,NJ,1344x756,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Relative,Never. This is my first visit,,,Yes,,4,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/9/2014 18:54,United States,Kent,OH,1188x668,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,4,,,,1,Unbranded Search,10+,1,1,1,1,0,0,0,0
9/9/2014 20:15,United States,Grand Island,NY,1440x900,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,,,,,,,1,Unbranded Search,10+,0,0,0,1,0,0,0,0
9/9/2014 20:22,United States,Sauk Rapids,MN,768x1024,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,More than a year ago,"Yes, once",More than a year ago,,,,,,,1,Unbranded Search,7 to 9,1,0,0,0,0,0,0,0
9/9/2014 20:38,United States,Fayetteville,NC,1366x768,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,In the past month,No,,No,,3,In the past week,25-34,Female,2,Direct,10+,1,1,0,0,1,0,0,0
9/9/2014 20:43,United States,Saint Marys,GA,1366x768,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Other,Never. This is my first visit,,,,,1,,,,1,Unbranded Search,4 to 6,1,0,0,0,0,0,0,0
9/9/2014 22:22,United States,Lake Saint Louis,MO,768x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/9/2014 22:28,United States,Corning,NY,1680x1050,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,4,,,,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
9/9/2014 23:22,United States,Rocklin,CA,1440x900,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Other,,,,Somewhat,,5,,,,3,Unbranded Search,10+,1,0,1,0,0,0,0,0
9/9/2014 23:24,United States,Folsom,WV,1366x768,At Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Parent,Never. This is my first visit,,,Yes,"Yes, several of them",5,,,,1,Direct,10+,1,0,0,0,0,0,0,0
9/9/2014 23:45,United States,Marina,CA,1920x1200,At Arrival and Exit,,,Compare pricing,,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,4,"Just now, from the website or survey",25-34,Female,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
9/10/2014 0:47,United States,Everett,WA,768x1024,At Arrival Only,Products,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Yes,Teacher,,,,Somewhat,,3,,,,1,Unbranded Search,10+,0,0,1,0,0,0,0,0
9/10/2014 1:00,United States,Winter Park,FL,1280x800,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Other,Never. This is my first visit,,,Yes,,5,In the past year,,,5,Unbranded Search,4 to 6,1,0,0,1,0,0,0,0
